visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,log_entropy,entropy_x_contrast,IR_range,IR_norm_range,class
2.0,3.0,2.1992,0.0003,0.075,0.8613,0.2664,248.0,252.0,249.8047,-0.14931240318700914,0.06459749999999999,2.195300000000003,0.00885201612903227,0.0
31.3727,78.8838,65.1703,1.2292,3.1542,0.2686,1.4743,-93.405,-22.5901,-74.5971,-1.3145319948929999,0.84721812,52.007,-0.5567903217172528,1.0
33.0926,81.8935,61.0688,1.4667,5.6083,0.2501,1.6355,-106.2813,-64.0014,-97.9609,-1.3858944410985636,1.40263583,33.95949999999999,-0.3195246953132864,1.0
35.6724,75.6591,54.5245,2.625,11.9417,0.1489,2.0411,-97.4542,-49.5581,-78.3161,-1.9044803392921736,1.77811913,28.758000000000003,-0.295092463947167,1.0
6.2198,114.3558,45.9369,7.7417,121.8083,0.0687,3.0014,-9.2882,36.7603,16.0493,-2.6780060797538336,8.36823021,20.711000000000002,-2.22981847936091,1.0
10.5195,109.4113,76.0496,6.6,74.75,0.0679,2.8598,-26.973,27.0552,-16.6155,-2.6897192444174864,5.075525,43.6707,-1.6190523857190524,1.0
8.0,148.0,54.7578,0.0866,845.8334,0.0255,3.9003,174.0,239.0,214.457,-3.6690768268177565,21.568751699999996,24.543000000000006,0.14105172413793107,0.0
5.7899,79.0988,23.0648,4.7,44.9417,0.0952,2.6028,-19.4484,33.7879,21.4658,-2.3517753371848173,4.27844984,12.322099999999999,-0.6335791119063778,1.0
8.0,161.0,53.1133,0.0846,785.0792,0.0256,3.8532,161.0,236.0,210.7227,-3.6651629274966204,20.098027520000002,25.277299999999997,0.15700186335403724,0.0
6.8648,97.3723,46.1561,8.3625,115.9208,0.0534,3.0624,-9.2882,32.5014,13.7243,-2.9299445330159877,6.19017072,18.777099999999997,-2.021608061841907,1.0
2.0,177.0,29.6094,0.0842,1082.775,0.0335,3.7835,194.0,253.0,239.1641,-3.396209840151116,36.272962500000006,13.83590000000001,0.0713190721649485,0.0
72.2194,89.6329,82.4671,0.6417,1.1,0.4057,1.068,-100.4897,-72.6526,-91.8774,-0.9021413087697355,0.44627000000000006,19.224799999999988,-0.19131114930186863,1.0
8.0,239.0,106.0078,0.1299,1770.6416,0.018,4.187,165.0,247.0,199.2969,-4.017383521085972,31.871548799999996,47.703100000000006,0.289109696969697,0.0
18.0,151.0,95.1094,0.0599,376.5375,0.034,3.5603,158.0,230.0,182.4023,-3.3813947543659757,12.802275000000002,47.5977,0.30125126582278483,0.0
5.1449,17.8289,6.4172,0.3875,1.3625,0.68,0.7125,22.5934,37.1816,34.216,-0.3856624808119846,0.9265000000000001,2.965600000000002,0.13125957137925245,1.0
2.0,41.0,3.7148,0.0064,21.5042,0.3711,1.4533,233.0,253.0,251.1914,-0.9912837109155852,7.98020862,1.8086000000000126,0.007762231759656707,0.0
60.3953,113.2809,88.2154,8.0125,100.7458,0.0596,2.9529,-22.0145,-9.0217,-17.0107,-2.820099704910833,6.0044496800000005,7.989000000000001,-0.3628971814031661,1.0
43.8417,66.4148,55.2484,1.2667,3.5083,0.2666,1.5089,-99.4687,-72.6526,-91.3158,-1.3220058712375287,0.9353127800000001,18.66319999999999,-0.1876288721979878,1.0
10.0,146.0,51.0273,0.0613,417.4333,0.0307,3.6437,176.0,243.0,218.4023,-3.4834926243889854,12.81520231,24.597700000000003,0.13975965909090912,0.0
1.0,2.0,1.8945,0.0003,0.0667,0.8756,0.2449,249.0,252.0,250.3477,-0.13284591333342913,0.05840252,1.6522999999999968,0.0066357429718875375,0.0
54.1609,138.2189,84.9394,7.4417,99.7333,0.0619,2.9536,-24.038,4.421,-12.173,-2.7822350992915865,6.1734912699999995,16.594,-0.690323654214161,1.0
5.3599,90.4928,46.3711,6.875,80.1917,0.0668,2.8751,-91.4921,33.3599,-47.1195,-2.706052198439537,5.35680556,80.4794,-0.8796322305423092,1.0
10.0,177.0,81.7539,0.0744,577.2333,0.0269,3.7812,154.0,236.0,193.4258,-3.6156289923743437,15.52757577,42.57419999999999,0.2764558441558441,0.0
20.8386,145.0983,92.1287,13.4542,298.4125,0.0375,3.4588,-13.6085,29.032,-2.3852,-3.283414346005772,11.19046875,31.4172,-2.308645331961642,1.0
5.0,105.0,20.9688,0.0398,229.7875,0.0575,3.1856,191.0,244.0,234.332,-2.855970331178832,13.21278125,9.668000000000006,0.05061780104712045,0.0
9.0,151.0,35.6602,0.0508,372.4959,0.0452,3.434,171.0,242.0,225.4688,-3.0966581921439515,16.83681468,16.531200000000013,0.09667368421052638,0.0
5.3599,91.9977,19.5907,4.3917,61.6333,0.1574,2.4002,-80.6227,34.0016,10.0552,-1.8489649429988342,9.701081420000001,23.946400000000004,-0.2970180854771672,1.0
25.0,212.0,124.1836,0.123,1529.4249,0.0177,4.1849,157.0,226.0,177.9297,-4.034190639402354,27.07082073,48.0703,0.30618025477707006,0.0
9.0,163.0,68.0664,0.0718,609.1292,0.0288,3.7692,155.0,236.0,202.3242,-3.547379891840237,17.54292096,33.67580000000001,0.2172632258064517,0.0
7.0,95.0,26.582,0.0404,237.7333,0.0532,3.2457,196.0,246.0,233.4375,-2.933696882634538,12.64741156,12.5625,0.06409438775510204,0.0
32.4477,82.9685,57.7366,4.5458,39.3958,0.0972,2.525,-20.8691,10.9876,-12.7021,-2.3309845675157437,3.82927176,23.689700000000002,-1.1351567628695058,1.0
46.2065,70.7145,62.2966,1.0625,2.2208,0.2923,1.3424,-83.2494,-60.2472,-72.5398,-1.2299746068649369,0.64913984,12.2926,-0.14765992307452067,1.0
56.9556,82.9685,70.8035,1.2958,3.5208,0.2611,1.5145,-92.4445,-61.7364,-77.06,-1.342851803277054,0.91928088,15.323599999999999,-0.1657599965384636,1.0
1.0,68.0,4.4766,0.0097,44.15,0.2618,1.7856,217.0,250.0,247.6133,-1.3401744255063375,11.558469999999998,2.3866999999999905,0.010998617511520694,0.0
10.0,135.0,42.6641,0.0486,284.1959,0.0415,3.413,174.0,243.0,222.9961,-3.1820618517454844,11.794129850000001,20.003899999999987,0.11496494252873556,0.0
7.2947,64.265,28.2689,5.9042,55.1875,0.0731,2.7424,-81.4919,29.4689,-23.8625,-2.615926912226404,4.0342062499999995,53.3314,-0.6544380484440785,1.0
50.0762,108.9813,83.0709,5.7708,56.3458,0.0741,2.7618,-27.2694,-4.0324,-19.5959,-2.6023397466800957,4.17522378,15.563500000000001,-0.5707312958847647,1.0
85.5482,99.5221,91.4351,1.3333,3.9583,0.2614,1.5531,-107.3685,-99.978,-103.3831,-1.3417034777920154,1.03469962,3.4051000000000045,-0.03171414334744366,1.0
3.855,103.8217,15.6144,5.1083,83.8833,0.1882,2.4336,18.7228,41.5571,37.1879,-1.6702500518308578,15.786837060000002,4.369199999999999,0.23336253124532652,1.0
2.0,3.0,2.0039,0.0,0.0042,0.9917,0.027,247.0,250.0,248.3203,-0.008334636790057628,0.0041651399999999995,1.6796999999999969,0.006800404858299583,0.0
16.754,85.5482,49.7999,4.3708,35.9375,0.104,2.4682,-99.978,-3.2572,-66.6933,-2.2633643798407643,3.7375,63.436099999999996,-0.6345005901298285,1.0
6.0,208.0,73.2266,0.1422,2191.6042,0.0156,4.3501,171.0,247.0,215.0234,-4.160484364726646,34.18902552,31.97659999999999,0.18699766081871338,0.0
14.1742,74.7991,44.1264,3.0417,16.3833,0.1321,2.1853,-79.33,14.7759,-37.725,-2.0241960674538575,2.1642339299999995,52.5009,-0.6618038573049289,1.0
3.0,145.0,50.4805,0.0826,759.025,0.0261,3.8578,196.0,248.0,226.0352,-3.6458199646534895,19.8105525,21.964799999999997,0.11206530612244896,0.0
3.0,124.0,14.8125,0.0293,253.2958,0.1403,2.6243,182.0,245.0,237.4219,-1.9639722918737217,35.53740074,7.578100000000006,0.04163791208791212,0.0
3.0,79.0,8.8594,0.0125,46.2458,0.2143,2.061,214.0,247.0,243.4531,-1.5403783765026058,9.91047494,3.5468999999999937,0.01657429906542053,0.0
5.0,179.0,59.4805,0.0965,1060.9875,0.0225,3.9638,164.0,239.0,210.7344,-3.7942399697717626,23.87221875,28.265600000000006,0.17235121951219515,0.0
7.0798,132.1994,44.6294,10.7042,206.4042,0.0459,3.3141,-10.8958,34.215,16.2951,-3.0812901619156374,9.473952780000001,17.919900000000002,-1.6446612456175778,1.0
42.1218,72.0044,61.0428,0.8,1.4833,0.355,1.1805,-91.0187,-38.6452,-79.1705,-1.0356374895067213,0.5265715,40.5253,-0.44524147235677947,1.0
4.0,129.0,23.2031,0.0565,539.1459,0.0453,3.4661,193.0,253.0,241.6289,-3.094448246493149,24.42330927,11.371100000000013,0.058917616580310944,0.0
9.2296,70.4995,37.2805,6.5375,74.0625,0.0698,2.8615,-50.2463,31.6394,-7.6318,-2.6621212692138103,5.1695625000000005,39.2712,-0.7815739666403297,1.0
3.0,14.0,4.5859,0.0022,1.6042,0.5123,0.9851,243.0,247.0,246.7148,-0.6688448880369805,0.82183166,0.28520000000000323,0.0011736625514403424,0.0
4.9299,136.499,44.883,8.4125,154.3125,0.0673,3.0687,-2.9995,39.276,24.3977,-2.698595042331455,10.38523125,14.878300000000003,-4.960260043340558,1.0
59.3204,103.8217,82.2463,3.3625,27.0208,0.13,2.3005,-12.7902,-1.4611,-9.5306,-2.0402208285265546,3.5127040000000003,8.0695,-0.6309127300589513,1.0
1.0,206.0,38.5781,0.0842,1132.8208,0.057,3.6135,186.0,251.0,234.3164,-2.864704011147587,64.5707856,16.683600000000013,0.08969677419354846,0.0
11.8094,61.9002,44.7201,2.5417,14.825,0.1696,2.0458,-98.4569,17.57,-68.6,-1.7743125556243344,2.51432,86.16999999999999,-0.8752052928743438,1.0
55.0,190.0,113.5586,0.0589,387.3833,0.0358,3.5328,47.0,148.0,102.4922,-3.3298073855754824,13.86832214,45.5078,0.9682510638297873,0.0
7.2947,84.0434,49.1759,4.3333,36.0333,0.099,2.5235,-8.2246,32.0708,5.9531,-2.312635428847547,3.5672967,26.1177,-3.1755586897843053,1.0
9.0,144.0,43.7813,0.0524,311.1583,0.0369,3.491,168.0,236.0,216.6719,-3.2995437279356556,11.48174127,19.328100000000006,0.11504821428571432,0.0
86.4082,109.1963,95.6952,1.8667,7.0583,0.195,1.8098,-111.8321,-93.8882,-104.8633,-1.6347557204183902,1.3763685,10.975099999999998,-0.09813908528946517,1.0
7.0,201.0,121.0664,0.0758,676.35,0.0275,3.7934,77.0,237.0,154.6992,-3.5935692743096115,18.599625,82.30080000000001,1.0688415584415585,0.0
2.9951,6.2198,3.457,0.025,0.0417,0.9671,0.0963,37.812,40.5231,39.2698,-0.033453376259219576,0.04032807,1.253300000000003,0.03314556225536874,1.0
7.0,165.0,72.0977,0.0577,370.7875,0.0345,3.5472,177.0,246.0,211.6797,-3.366795954944823,12.792168750000002,34.3203,0.19390000000000002,0.0
8.7996,81.6786,48.9795,7.7542,101.3125,0.0636,2.9535,-22.5901,29.4689,-4.4607,-2.7551418086360604,6.443475,33.9296,-1.5019676761059049,1.0
60.3953,82.1085,71.9699,0.8333,1.725,0.3498,1.2316,-108.4668,-82.3676,-96.8948,-1.0503937163976353,0.6034050000000001,14.527200000000008,-0.13393222626647053,1.0
3.0,167.0,59.2109,0.0877,933.6583,0.0309,3.8674,186.0,250.0,221.5469,-3.4769990950784373,28.85004147,28.453100000000006,0.15297365591397852,0.0
1.0,8.0,2.0742,0.0016,1.0417,0.5978,0.7845,242.0,247.0,245.3242,-0.5144990291322996,0.62272826,1.6758000000000095,0.006924793388429791,0.0
61.2553,110.7011,84.4523,3.6708,22.6542,0.1099,2.3459,-95.3502,-46.1656,-69.7917,-2.2081844175725616,2.48969658,23.626100000000008,-0.24778238535419966,1.0
3.855,136.929,21.1754,5.2917,138.925,0.2714,2.1187,-6.9039,39.6925,32.9986,-1.3041615315813684,37.704245,6.693899999999999,-0.9695824099422065,1.0
1.0,2.0,1.1719,0.0006,0.1417,0.7568,0.408,249.0,252.0,250.4336,-0.2786562612444685,0.10723856,1.5663999999999874,0.006290763052208785,0.0
3.0,118.0,17.8242,0.0259,129.1708,0.1298,2.6811,206.0,249.0,241.8984,-2.0417604747121474,16.766369840000003,7.101599999999991,0.034473786407766945,0.0
5.0,162.0,49.125,0.0696,728.8458,0.0389,3.6631,169.0,247.0,218.1094,-3.2467610283577364,28.35210162,28.890600000000006,0.1709502958579882,0.0
44.0567,124.89,81.5325,10.2833,180.2,0.0458,3.2622,-27.8638,-3.5153,-14.1268,-3.083471187861998,8.25316,10.6115,-0.38083463131374756,1.0
10.0895,130.9095,66.2847,8.3208,124.8042,0.0591,3.0677,-10.3583,33.5741,7.0006,-2.8285243545700847,7.37592822,26.573500000000003,-2.565430620854774,1.0
5.1449,96.9423,29.3808,7.6125,116.2542,0.0664,3.0003,10.269,35.9152,27.794,-2.7120582224997487,7.71927888,8.121199999999998,0.790846236245009,1.0
55.0208,120.1604,99.1576,2.8375,14.4625,0.1408,2.1277,-108.4668,-47.1751,-77.6324,-1.960414835258195,2.0363200000000004,30.457300000000004,-0.280798364107727,1.0
8.0,166.0,49.8047,0.0771,708.3999,0.0266,3.8012,175.0,246.0,222.2891,-3.6268440631944836,18.843437339999998,23.71090000000001,0.1354908571428572,0.0
4.0,133.0,25.75,0.044,305.975,0.0509,3.3119,178.0,250.0,235.8633,-2.9778923554256598,15.574127500000001,14.13669999999999,0.07941966292134826,0.0
7.0,102.0,13.0117,0.0085,31.3375,0.3865,1.5721,202.0,244.0,240.4961,-0.9506234109546604,12.11194375,3.5038999999999874,0.017346039603960334,0.0
3.0,166.0,37.1094,0.0631,666.2458,0.0618,3.4321,182.0,251.0,232.4297,-2.783851914518492,41.173990440000004,18.570300000000003,0.1020346153846154,0.0
3.64,112.636,22.4065,7.4042,152.2875,0.1223,2.8113,7.1237,37.3919,29.4714,-2.1012782362890103,18.62476125,7.9205000000000005,1.1118519870292123,1.0
9.0,178.0,103.9961,0.1142,1293.8959,0.0186,4.1176,151.0,232.0,176.5898,-3.9845936982629815,24.066463739999996,55.4102,0.36695496688741724,0.0
2.0,153.0,27.1914,0.0802,1004.5417,0.0474,3.6897,175.0,242.0,228.4805,-3.0491330502811063,47.61527658,13.519499999999994,0.07725428571428568,0.0
3.0,135.0,27.7188,0.0744,702.6166,0.0311,3.7258,188.0,250.0,235.6602,-3.470547459796949,21.85137626,14.339799999999997,0.0762755319148936,0.0
11.8094,88.558,46.0444,10.7875,185.5375,0.0449,3.2767,-59.1408,25.5045,-25.0877,-3.103317484233928,8.33063375,50.592200000000005,-0.8554534263993725,1.0
3.0,13.0,3.7813,0.0023,1.8333,0.5108,0.9984,243.0,247.0,245.8281,-0.6717771548237528,0.93644964,1.1718999999999937,0.0048226337448559415,0.0
30.7278,58.6755,47.4301,1.25,3.9583,0.276,1.5203,-88.2182,-29.3597,-67.341,-1.287354413264987,1.0924908,37.98129999999999,-0.43053814292288883,1.0
39.972,75.874,52.5804,2.0375,7.8125,0.1845,1.8633,-89.1444,-58.0431,-71.6054,-1.6901058155015551,1.44140625,13.5623,-0.1521385527301771,1.0
8.0,160.0,55.7695,0.0852,873.3625,0.0273,3.8507,178.0,245.0,218.6875,-3.600868576791223,23.84279625,26.3125,0.14782303370786518,0.0
3.0,173.0,30.832,0.0731,1013.2083,0.0552,3.5274,169.0,245.0,229.9258,-2.8967923256990873,55.92909816,15.07419999999999,0.08919644970414195,0.0
23.2034,110.4862,55.6548,7.325,100.5417,0.0658,2.9388,-93.405,-6.3784,-63.5816,-2.7211354406508654,6.6156438600000005,57.2032,-0.6124211765965419,1.0
7.0,125.0,48.7578,0.0697,578.5251,0.0281,3.7796,191.0,243.0,221.957,-3.571985702642437,16.25655531,21.043000000000006,0.11017277486910998,0.0
48.1413,113.7109,72.5838,2.6292,14.1958,0.1522,2.0935,-105.205,-62.1113,-87.7626,-1.8825598335545515,2.16060076,25.651300000000006,-0.24382206168908327,1.0
5.0,137.0,25.168,0.0368,293.7751,0.1022,2.9177,188.0,247.0,236.5703,-2.280823601212533,30.02381522,10.429699999999997,0.05547712765957445,0.0
3.64,6.4348,3.7282,0.0125,0.0125,0.9753,0.0672,39.276,40.9373,40.258,-0.025010163004167762,0.01219125,0.6792999999999978,0.017295549444953602,1.0
3.0,188.0,20.3594,0.0336,265.1833,0.0989,2.8893,189.0,250.0,240.4297,-2.3136460403534707,26.226628369999997,9.570300000000003,0.05063650793650795,0.0
76.304,84.6883,79.8756,0.2542,0.2958,0.6334,0.6135,-110.6983,-102.5603,-106.0314,-0.45665314487759767,0.18735972,3.471100000000007,-0.03135639842707618,1.0
5.7899,79.9587,27.2847,4.5375,37.7792,0.095,2.5438,-10.8958,33.1456,14.669,-2.353878387381596,3.589024,18.4766,-1.695754327355495,1.0
7.0,155.0,44.6367,0.0653,549.5833,0.0362,3.6145,161.0,240.0,215.7852,-3.3186961601504117,19.894915460000004,24.214799999999997,0.15040248447204968,0.0
4.07,57.3856,8.6082,1.7417,19.6667,0.5506,1.2543,3.9254,41.1441,36.4174,-0.5967466862736301,10.828485019999999,4.726700000000001,1.2041320629744743,1.0
28.148,91.1378,60.895,3.3792,20.7375,0.1246,2.2614,-86.8425,-12.2468,-61.7964,-2.0826466726287842,2.5838925,49.5496,-0.5705685580217059,1.0
77.8089,96.0824,88.1801,0.6875,1.0458,0.3891,1.0531,-102.5603,-75.5307,-90.3883,-0.9439188989916292,0.40692078000000004,14.857600000000005,-0.14486697094294776,1.0
5.0,143.0,31.1484,0.0587,500.125,0.0445,3.5334,183.0,245.0,228.9609,-3.1122660898099426,22.2555625,16.03909999999999,0.08764535519125678,0.0
8.5846,65.7699,36.5693,5.9083,56.0083,0.0815,2.7045,-86.8425,26.8344,-41.616,-2.50715225873532,4.56467645,68.4504,-0.7882131444857069,1.0
10.0,175.0,64.9063,0.0679,514.4625,0.0288,3.724,164.0,243.0,210.9141,-3.547379891840237,14.816519999999999,32.08590000000001,0.19564573170731714,0.0
81.4636,98.0172,89.7908,0.525,0.775,0.4506,0.9439,-99.4687,-78.9021,-93.2123,-0.797175250983993,0.349215,14.310199999999995,-0.1438663619812061,1.0
2.0,4.0,2.9375,0.0003,0.075,0.8613,0.2664,247.0,250.0,249.3906,-0.14931240318700914,0.06459749999999999,0.6093999999999937,0.0024672064777327683,0.0
8.0,111.0,34.8594,0.0655,478.8208,0.0336,3.6222,198.0,247.0,230.8594,-3.3932292120129786,16.08837888,16.140600000000006,0.08151818181818185,0.0
4.715,139.2938,35.0618,6.6875,141.8958,0.2203,2.4475,-5.8544,39.6925,26.81,-1.5127650251738396,31.259644740000002,12.882500000000004,-2.2004816889860623,1.0
2.0,119.0,12.082,0.0357,286.2708,0.1026,2.9121,186.0,241.0,234.8555,-2.276917346245468,29.37138408,6.144499999999994,0.03303494623655911,0.0
2.0,24.0,3.3125,0.0041,5.8,0.3905,1.2964,241.0,253.0,250.9414,-0.9403273097023963,2.2649,2.0586000000000126,0.008541908713692998,0.0
2.0,161.0,58.5898,0.0895,1040.7209,0.0273,3.8755,193.0,250.0,224.4844,-3.600868576791223,28.41168057,25.515600000000006,0.13220518134715029,0.0
73.2943,108.5513,90.8892,1.3042,2.9625,0.2681,1.4384,-104.671,-80.6227,-99.1272,-1.3163952337402234,0.79424625,18.504500000000007,-0.17678726676921025,1.0
3.0,189.0,27.6484,0.0788,1086.5667,0.0381,3.6906,176.0,251.0,237.4922,-3.2675409968494815,41.398191270000005,13.507800000000003,0.07674886363636366,0.0
3.0,7.0,3.0859,0.0003,0.0958,0.8823,0.2491,245.0,249.0,247.0508,-0.12522314475407806,0.08452433999999999,1.9491999999999905,0.0079559183673469,0.0
85.3333,100.597,91.2436,0.8375,1.6208,0.343,1.2156,-103.0842,-80.1903,-94.0674,-1.0700248318161971,0.5559344,13.877100000000013,-0.13461907838446643,1.0
39.757,108.5513,79.0736,6.7167,87.0667,0.0699,2.912,-9.2882,18.2624,-3.1369,-2.6606896297423726,6.08596233,21.3993,-2.303923257466463,1.0
48.7863,75.0141,63.1313,0.9833,2.2917,0.3153,1.3321,-103.0842,-82.8076,-94.2667,-1.1542307124311217,0.7225730100000001,11.459100000000007,-0.11116252539186419,1.0
38.8971,85.9782,60.3231,3.2458,19.0125,0.1241,2.2546,-86.8425,-42.8494,-63.9598,-2.0866675867715756,2.3594512499999998,21.1104,-0.24308834959841089,1.0
22.9884,101.0269,57.8861,7.4417,98.275,0.0622,2.951,-21.1547,22.1418,-0.6078,-2.7774002792370034,6.112705,22.7496,-1.0753922296227316,1.0
3.64,32.6626,6.617,1.4833,9.8417,0.365,1.5353,30.7739,40.9373,39.1343,-1.0078579253996456,3.5922205,1.8029999999999973,0.058588609178557065,1.0
76.949,84.9033,80.5533,0.3375,0.4708,0.5728,0.7261,-98.9616,-89.6102,-93.6382,-0.5572186633357012,0.26967424,4.027999999999992,-0.04070265638389023,1.0
5.0,150.0,62.0859,0.0404,183.8167,0.0485,3.2203,139.0,238.0,193.7813,-3.0261914810386994,8.91510995,44.21870000000001,0.3181201438848922,0.0
33.0926,125.7499,78.2976,4.8333,39.475,0.0863,2.5869,-95.8417,-25.2057,-52.0258,-2.449925680892755,3.4066925,26.820099999999996,-0.2798374820146136,1.0
1.0,176.0,19.1797,0.0285,326.0917,0.2489,2.2398,191.0,254.0,243.4102,-1.3907040696085906,81.16422413000001,10.589799999999997,0.05544397905759161,0.0
14.3891,98.2322,64.3893,6.3083,77.3667,0.0756,2.8063,-27.2694,19.1819,-7.6649,-2.58229899579665,5.8489225199999995,26.846799999999998,-0.9845027760053392,1.0
5.0,101.0,36.3828,0.044,231.9708,0.0478,3.3128,200.0,245.0,228.2031,-3.0407296394847267,11.08820424,16.796899999999994,0.08398449999999996,0.0
65.9849,78.6688,73.4614,0.5083,0.8,0.4665,0.9372,-105.205,-93.405,-99.6797,-0.7624972586947385,0.37320000000000003,6.274699999999996,-0.05964260253790215,1.0
4.285,135.2091,41.2393,11.7958,282.4125,0.0485,3.36,-1.4611,41.7633,25.647,-3.0261914810386994,13.697006250000001,16.116300000000003,-11.030251180617345,1.0
4.9299,55.0208,16.0334,5.2833,60.25,0.1019,2.6511,-64.3826,35.9152,7.9246,-2.2837633387534577,6.139475,27.9906,-0.434754110582673,1.0
4.0,152.0,42.0977,0.0762,686.5792,0.0285,3.8058,161.0,244.0,215.4492,-3.5578511917075324,19.5675072,28.55080000000001,0.1773341614906833,0.0
10.0,182.0,106.7813,0.1244,1534.4332,0.019,4.1332,151.0,233.0,176.25,-3.9633162998156966,29.154230799999997,56.75,0.3758278145695364,0.0
17.6139,130.4795,75.8228,12.0583,224.0584,0.0399,3.3445,-14.4306,26.392,4.0266,-3.2213789550863194,8.93993016,22.3654,-1.5498593267085223,1.0
3.0,76.0,18.0508,0.0486,336.7959,0.0436,3.4188,200.0,242.0,232.3711,-3.1326981286271485,14.68430124,9.628899999999987,0.04814449999999994,0.0
5.0,197.0,75.7148,0.093,921.6041,0.0224,3.9613,187.0,249.0,215.5391,-3.7986943201211427,20.64393184,33.46090000000001,0.1789352941176471,0.0
12.2393,81.6786,43.5889,5.35,51.525,0.0824,2.6901,-100.4897,14.0712,-52.0446,-2.496169842066711,4.24566,66.11580000000001,-0.657936086982049,1.0
6.0048,73.2943,23.1354,5.5708,67.1542,0.0859,2.7172,-53.7371,37.6021,1.8252,-2.4545714499919273,5.76854578,35.7769,-0.6657765305533793,1.0
25.5682,79.0988,52.6257,2.1542,10.4708,0.1872,1.9317,-73.4684,0.0646,-43.4173,-1.6755777149386453,1.9601337600000002,43.481899999999996,-0.5918449292484932,1.0
26.2132,105.7566,77.0153,4.6417,39.1083,0.0953,2.5632,-12.5183,12.4169,-8.7951,-2.3507254683219805,3.7270209899999998,21.212,-1.6944792823306678,1.0
3.64,90.9228,15.7227,4.5833,83.9083,0.2677,2.1642,13.1275,42.1752,36.6143,-1.3178883284558303,22.46225191,5.560899999999997,0.4236069320129497,1.0
3.0,166.0,24.5859,0.0763,943.3667,0.0428,3.654,174.0,243.0,231.0938,-3.151217176394386,40.37609476,11.906200000000013,0.06842643678160927,0.0
7.0,179.0,81.9336,0.0796,701.3708,0.025,3.8536,153.0,238.0,194.7969,-3.6888794541139363,17.534270000000003,43.203100000000006,0.28237320261437915,0.0
4.0,182.0,58.0781,0.1229,1744.071,0.0202,4.1331,170.0,248.0,218.2344,-3.902072674574978,35.2302342,29.765600000000006,0.1750917647058824,0.0
4.715,53.3009,15.9041,4.2208,46.6625,0.1478,2.4109,-69.0443,35.0668,7.4954,-1.9118952704680356,6.896717499999999,27.5714,-0.39932912637248835,1.0
65.3399,83.1834,73.7427,1.1875,3.1458,0.2758,1.4695,-107.9162,-94.8607,-102.3982,-1.2880793136229356,0.8676116399999999,7.5375000000000085,-0.06984586188171941,1.0
9.0146,101.2419,60.4877,8.1833,124.6667,0.0585,3.0241,-41.8688,30.1224,-4.8439,-2.8387285247443264,7.293001950000001,34.9663,-0.8351397699480281,1.0
1.0,40.0,3.8828,0.0106,26.125,0.1943,2.0533,232.0,252.0,249.1836,-1.6383519225987426,5.0760875,2.8163999999999874,0.012139655172413739,0.0
2.0,185.0,18.1641,0.0378,654.4459,0.2575,2.1963,173.0,249.0,239.7891,-1.3567355588783463,168.51981925,9.21090000000001,0.05324219653179196,0.0
9.6595,81.0336,43.1615,4.3292,34.6625,0.1,2.505,-60.618,32.2862,-25.8917,-2.3025850929940455,3.4662500000000005,58.1779,-0.9597462799828433,1.0
6.6498,61.2553,23.0195,4.675,49.2167,0.1089,2.554,-71.842,29.9047,0.711,-2.2173252490432223,5.3596986300000005,29.1937,-0.40635978953815316,1.0
4.0,160.0,41.6055,0.0551,539.5708,0.074,3.303,139.0,236.0,201.6289,-2.6036901857779675,39.92823919999999,34.37110000000001,0.24727410071942454,0.0
3.0,56.0,9.207,0.0124,41.8375,0.2425,2.0399,213.0,242.0,237.1836,-1.4167535686045991,10.14559375,4.816399999999987,0.022612206572769893,0.0
2.0,19.0,3.2383,0.0028,3.3625,0.4943,1.0711,239.0,249.0,247.0039,-0.7046126586692234,1.6620837499999999,1.9961000000000126,0.008351882845188337,0.0
26.8581,68.5646,52.5955,1.8917,10.0,0.2267,1.8374,-93.8882,-9.5551,-69.138,-1.4841277214686537,2.2670000000000003,59.58290000000001,-0.6346154255806375,1.0
11.0,205.0,101.9063,0.1196,1517.5291,0.0189,4.1189,119.0,233.0,174.2461,-3.96859335691654,28.68129999,58.75389999999999,0.4937302521008402,0.0
3.855,10.5195,4.4899,0.0333,0.0583,0.9511,0.1282,37.3919,40.1082,38.9724,-0.05013606949379729,0.05544912999999999,1.1357999999999961,0.030375562621851152,1.0
4.07,91.1378,9.3614,1.8625,32.1875,0.5939,1.1578,2.5796,40.7304,36.7213,-0.5210443239603225,19.11615625,4.009100000000004,1.5541556830516372,1.0
6.2198,106.1865,42.2193,9.5833,168.7084,0.0495,3.2144,-9.2882,33.3599,18.8156,-3.0057826094074924,8.3510658,14.544300000000003,-1.5658900540470708,1.0
9.4446,91.9977,62.1194,5.5833,57.225,0.0848,2.6802,-0.1888,30.1224,4.6018,-2.4674597361842796,4.85268,25.520599999999998,-135.17266949152543,1.0
5.1449,56.7406,15.999,4.8375,49.7875,0.114,2.5527,15.7117,35.9152,31.506,-2.1715568305876416,5.675775000000001,4.4091999999999985,0.28063163120477086,1.0
3.0,68.0,11.2031,0.0261,120.8208,0.0852,2.8486,212.0,251.0,245.5313,-2.462753845146867,10.29393216,5.4687000000000126,0.02579575471698119,0.0
5.0,151.0,46.3125,0.092,986.0541,0.0233,3.9459,165.0,240.0,215.5352,-3.759301918410482,22.97506053,24.464799999999997,0.14827151515151513,0.0
