visible_mean,visible_max,visible_min,visible_mean_distribution,visible_contrast,visible_entropy,visible_second_angular_momentum,IR_mean,IR_max,IR_min,log_entropy,entropy_x_contrast,IR_range,IR_norm_range,class
78.6688,85.5482,82.2547,0.1833,0.2083,0.7127,0.5019,-94.3734,-85.9341,-90.0231,-0.338694704474312,0.14845541,4.088999999999999,-0.04332788688338026,1.0
7.0,125.0,48.7578,0.0697,578.5251,0.0281,3.7796,191.0,243.0,221.957,-3.571985702642437,16.25655531,21.043000000000006,0.11017277486910998,0.0
5.5749,60.6103,20.0769,4.6292,47.3542,0.1162,2.5422,-4.0324,33.7879,23.2095,-2.152442434564326,5.502558039999999,10.578400000000002,-2.6233508580497973,1.0
5.1449,96.9423,29.3808,7.6125,116.2542,0.0664,3.0003,10.269,35.9152,27.794,-2.7120582224997487,7.71927888,8.121199999999998,0.790846236245009,1.0
8.0,199.0,107.8203,0.1102,1258.2792,0.0193,4.0985,157.0,237.0,185.2891,-3.947650183071297,24.28478856,51.71090000000001,0.32936878980891726,0.0
4.9299,122.9551,44.9939,14.5417,373.375,0.0383,3.5243,-9.5551,39.9005,22.7715,-3.2623053827955366,14.3002625,17.129,-1.7926552312377686,1.0
7.0,188.0,84.0508,0.0947,901.7875,0.021,3.9842,150.0,236.0,187.5078,-3.863232841258714,18.9375375,48.4922,0.3232813333333333,0.0
3.0,163.0,47.2617,0.0874,982.1416,0.0266,3.9137,194.0,249.0,228.8828,-3.6268440631944836,26.12496656,20.117199999999997,0.10369690721649483,0.0
3.0,117.0,13.6172,0.0329,246.2501,0.0928,2.8865,189.0,246.0,238.043,-2.377308639189982,22.852009279999997,7.956999999999994,0.04210052910052907,0.0
7.0,166.0,79.1953,0.0908,832.1459,0.0232,3.9338,129.0,236.0,184.6719,-3.763603000309873,19.305784879999997,51.328100000000006,0.39789224806201556,0.0
13.0,189.0,104.625,0.0963,929.8791,0.0231,3.9346,151.0,227.0,177.1563,-3.767922661454389,21.48020721,49.84370000000001,0.33009072847682125,0.0
6.0,199.0,74.3047,0.0856,861.6916,0.0239,3.8904,159.0,239.0,197.3828,-3.733876820044672,20.59442924,41.6172,0.26174339622641507,0.0
3.2101,54.3758,8.6081,2.4,23.5417,0.2926,1.8468,27.2758,43.4062,39.9049,-1.228948790396113,6.88830142,3.5013000000000005,0.128366537370123,1.0
11.8094,88.558,46.0444,10.7875,185.5375,0.0449,3.2767,-59.1408,25.5045,-25.0877,-3.103317484233928,8.33063375,50.592200000000005,-0.8554534263993725,1.0
62.3302,88.773,69.7747,1.3042,4.4375,0.277,1.5481,-103.0842,-83.6927,-98.1824,-1.2837377727947985,1.2291875,14.4897,-0.14056179317489975,1.0
72.8643,90.0629,79.7227,0.6875,1.2875,0.3968,1.1089,-113.5563,-94.8607,-106.1599,-0.9243229035714193,0.51088,11.299199999999999,-0.09950306588009648,1.0
16.539,96.2973,56.272,5.4375,49.1958,0.0803,2.6746,-30.264,17.1071,-17.0709,-2.521985658029421,3.9504227399999996,34.178,-1.1293285752048638,1.0
6.0,82.0,20.2539,0.0229,78.2833,0.0887,2.7629,205.0,245.0,236.8828,-2.422495389666603,6.94372871,8.117199999999997,0.039596097560975596,0.0
6.8648,132.6293,49.3456,8.4292,146.1208,0.0581,3.0994,-36.7434,36.3381,8.4554,-2.8455896151242714,8.48961848,27.8827,-0.75884920829319,1.0
6.2198,142.3035,45.0787,6.875,100.875,0.073,2.8962,-21.1547,37.3919,12.4985,-2.617295837833746,7.363874999999999,24.8934,-1.1767314119321002,1.0
7.0,107.0,24.6172,0.0404,277.175,0.0661,3.1474,184.0,239.0,228.0273,-2.7165865321244964,18.3212675,10.972700000000003,0.0596342391304348,0.0
4.0,5.0,4.6016,0.0008,0.2042,0.675,0.5061,245.0,247.0,245.9844,-0.3930425881096072,0.137835,1.0156000000000063,0.0041453061224490054,0.0
4.715,81.6786,15.6144,4.3958,54.7875,0.1347,2.4449,-28.4606,39.4844,28.3327,-2.004705195565819,7.37987625,11.151700000000002,-0.39182940626690943,1.0
3.855,103.8217,15.6144,5.1083,83.8833,0.1882,2.4336,18.7228,41.5571,37.1879,-1.6702500518308578,15.786837060000002,4.369199999999999,0.23336253124532652,1.0
79.9587,89.4179,84.3012,0.4,0.4667,0.5133,0.7689,-95.8417,-85.4825,-90.4289,-0.6668948094158796,0.23955711,4.946399999999997,-0.05161010290927641,1.0
5.5749,69.6396,23.8316,6.5458,78.8375,0.0747,2.8516,-50.9376,37.6021,7.4824,-2.5942751868433653,5.889161250000001,30.1197,-0.5913058330192236,1.0
35.0,198.0,101.1094,0.0712,524.2876,0.0272,3.723,155.0,215.0,180.1602,-3.6045383056801854,14.260622719999999,34.8398,0.22477290322580643,0.0
9.2296,70.0695,39.4136,4.5125,39.9375,0.0987,2.562,-94.3734,27.7162,-46.2436,-2.3156703325427013,3.94183125,73.9598,-0.7836932864557173,1.0
3.0,121.0,24.2266,0.0734,844.8792,0.0359,3.7041,185.0,252.0,239.0977,-3.3270179834879037,30.33116328,12.902299999999997,0.06974216216216214,0.0
4.0,97.0,24.6758,0.0428,270.8708,0.0532,3.2816,205.0,247.0,236.5742,-2.933696882634538,14.410326559999998,10.42580000000001,0.050857560975609804,0.0
7.0,85.0,13.6797,0.018,85.6792,0.1923,2.2792,198.0,239.0,232.918,-1.648698626387403,16.476110159999998,6.081999999999994,0.030717171717171685,0.0
4.07,97.8022,12.9741,4.9333,90.0417,0.211,2.3373,16.1779,40.9373,36.9818,-1.5558971455060706,18.998798700000002,3.9555000000000007,0.2445002132538834,1.0
6.0,95.0,15.668,0.0289,165.0375,0.1069,2.8121,207.0,245.0,239.5234,-2.2358614609511376,17.642508749999998,5.476599999999991,0.02645700483091783,0.0
42.1218,108.9813,81.9666,6.3625,67.0625,0.0703,2.8169,-16.921,2.0793,-9.0306,-2.6549834801655177,4.71449375,11.1099,-0.6565746705277465,1.0
3.0,155.0,50.4961,0.0648,492.1625,0.0314,3.6532,162.0,242.0,211.5273,-3.4609473860679296,15.4539025,30.472700000000003,0.1881030864197531,0.0
1.0,212.0,59.1484,0.0648,770.4875,0.1168,3.1811,187.0,252.0,227.3711,-2.14729220858801,89.99293999999999,24.628899999999987,0.13170534759358282,0.0
8.0,116.0,38.3242,0.0735,582.7875,0.0275,3.7551,186.0,245.0,227.1836,-3.5935692743096115,16.026656250000002,17.816399999999987,0.09578709677419348,0.0
51.796,103.6067,78.2481,3.3208,19.9458,0.1225,2.2691,-95.8417,-14.4306,-56.5712,-2.0996442489973552,2.4433605,42.1406,-0.43968961318507493,1.0
6.2198,79.9587,34.757,7.7417,103.55,0.0594,3.002,-14.7056,33.7879,12.9126,-2.823461052613538,6.15087,20.875300000000003,-1.4195476553149822,1.0
6.0,160.0,47.332,0.0836,777.975,0.0247,3.8945,176.0,240.0,218.8516,-3.7009520353482057,19.2159825,21.14840000000001,0.12016136363636369,0.0
65.9849,85.5482,76.603,0.9875,2.3792,0.3133,1.3593,-105.7418,-82.3676,-96.5193,-1.160594081023991,0.7454033600000001,14.151700000000005,-0.13383259978551534,1.0
14.0,163.0,64.5586,0.0785,637.1417,0.0283,3.7834,158.0,233.0,203.5117,-3.564893474332945,18.03111011,29.48830000000001,0.18663481012658234,0.0
26.8581,68.5646,52.5955,1.8917,10.0,0.2267,1.8374,-93.8882,-9.5551,-69.138,-1.4841277214686537,2.2670000000000003,59.58290000000001,-0.6346154255806375,1.0
3.0,40.0,8.1445,0.0108,25.8667,0.1886,2.0955,229.0,249.0,243.8945,-1.66812690878278,4.87845962,5.105500000000006,0.02229475982532754,0.0
3.0,45.0,9.875,0.0188,57.025,0.11,2.5721,231.0,252.0,247.3438,-2.2072749131897207,6.27275,4.6562000000000126,0.02015670995671001,0.0
56.9556,125.5349,87.0808,8.6333,133.925,0.0542,3.1108,-19.7316,-4.2916,-13.6215,-2.9150743705365367,7.258735000000001,9.329899999999999,-0.4728405197753856,1.0
5.5749,61.4702,12.32,3.5292,41.5708,0.1836,2.2157,17.8011,34.0016,30.2595,-1.6949958007957469,7.63239888,3.742100000000004,0.21021734611906026,1.0
4.07,88.773,15.9889,5.0417,91.4917,0.1886,2.3991,16.4106,41.7633,36.7299,-1.66812690878278,17.25533462,5.0334,0.3067163906255713,1.0
3.64,7.7247,3.9323,0.0083,0.0167,0.9917,0.027,30.9905,41.3507,40.5908,-0.008334636790057628,0.01656139,0.7599000000000018,0.024520417547312944,1.0
4.715,104.8966,19.2195,7.0875,125.0375,0.0859,2.8635,12.1793,36.971,31.9954,-2.4545714499919273,10.74072125,4.9755999999999965,0.40852922581757545,1.0
3.64,51.796,8.9852,2.5333,22.9,0.2719,1.9227,24.3897,39.4844,37.1076,-1.3023209273437122,6.226509999999999,2.376800000000003,0.09745097315670151,1.0
3.0,242.0,74.9219,0.1351,2161.2749,0.0174,4.2504,170.0,246.0,210.6328,-4.051285072761654,37.606183259999995,35.3672,0.20804235294117646,0.0
57.8155,118.8705,85.2216,3.1833,18.5083,0.13,2.2238,-104.1394,-43.1777,-69.8566,-2.0402208285265546,2.406079,26.6789,-0.25618449885442013,1.0
69.2096,109.4113,90.5121,4.925,38.7833,0.0878,2.5671,-13.3353,-4.2916,-9.1918,-2.4326937783410663,3.40517374,4.900200000000001,-0.36746079953206906,1.0
4.0,230.0,69.6602,0.0986,1249.1833,0.029,3.925,166.0,247.0,215.4258,-3.540459448995663,36.2263157,31.57419999999999,0.19020602409638548,0.0
3.0,111.0,17.8164,0.0331,167.1458,0.0639,3.0648,186.0,241.0,232.7109,-2.750435917598648,10.68061662,8.28909999999999,0.04456505376344081,0.0
11.1644,71.1444,28.7485,3.775,31.4167,0.1191,2.357,-67.082,23.2689,-11.8069,-2.127791802620883,3.7417289699999996,35.0758,-0.5228794609582302,1.0
2.0,45.0,4.7656,0.0093,31.4625,0.3097,1.7613,231.0,253.0,248.9219,-1.1721511920029801,9.743936249999999,4.078100000000006,0.017654112554112582,0.0
39.757,108.5513,79.0736,6.7167,87.0667,0.0699,2.912,-9.2882,18.2624,-3.1369,-2.6606896297423726,6.08596233,21.3993,-2.303923257466463,1.0
79.7437,100.167,90.6398,1.8958,6.3958,0.1887,1.7805,-111.8321,-97.9544,-105.7606,-1.6675968266076324,1.2068874600000001,7.80619999999999,-0.06980285624610456,1.0
49.2163,98.0172,74.7664,6.2917,62.275,0.0708,2.7743,-28.7597,-13.6085,-23.0301,-2.647896278282463,4.40907,9.421600000000002,-0.327597297607416,1.0
17.0,184.0,88.2148,0.0995,1047.5167,0.0214,4.0047,165.0,236.0,199.2109,-3.844364356954331,22.416857379999996,36.78909999999999,0.22296424242424237,0.0
8.0,151.0,56.2578,0.0868,806.4582,0.0251,3.8819,183.0,246.0,220.2305,-3.684887432844399,20.24210082,25.769499999999994,0.14081693989071034,0.0
6.4348,80.8186,25.0896,3.4208,23.0875,0.1219,2.3171,-94.8607,30.7739,-12.08,-2.104554242494911,2.8143662499999995,42.8539,-0.4517561013148754,1.0
4.0,94.0,17.5625,0.0357,212.0,0.0617,3.1088,186.0,234.0,226.668,-2.785471348070795,13.0804,7.331999999999994,0.03941935483870964,0.0
10.9494,78.2388,42.7752,3.6458,30.7375,0.1208,2.3333,-97.4542,22.1418,-54.4049,-2.1136189934814222,3.7130900000000002,76.5467,-0.7854633253364145,1.0
9.0,163.0,68.0664,0.0718,609.1292,0.0288,3.7692,155.0,236.0,202.3242,-3.547379891840237,17.54292096,33.67580000000001,0.2172632258064517,0.0
10.0,153.0,50.5859,0.0732,712.0917,0.0362,3.7132,163.0,242.0,217.0117,-3.3186961601504117,25.77771954,24.98830000000001,0.15330245398773013,0.0
4.0,74.0,11.5859,0.0201,64.9917,0.0985,2.6154,214.0,248.0,242.9922,-2.3176987308040937,6.40168245,5.007800000000003,0.023400934579439266,0.0
80.3887,88.558,84.2206,0.4,0.575,0.5272,0.821,-100.4897,-93.405,-96.6041,-0.6401752957938396,0.30313999999999997,3.1991000000000014,-0.03183510349816948,1.0
12.4543,68.1347,40.9294,5.225,57.05,0.0978,2.6018,-79.33,14.5413,-51.8437,-2.3248307019413654,5.57949,66.38499999999999,-0.8368208748266733,1.0
4.0,179.0,32.4141,0.0424,393.2667,0.0752,3.1054,195.0,247.0,235.4531,-2.5876040480263427,29.57365584,11.546899999999994,0.05921487179487176,0.0
4.0,28.0,5.0781,0.0028,2.8625,0.441,1.0934,235.0,247.0,245.2266,-0.818710403535291,1.2623624999999998,1.7734000000000094,0.007546382978723444,0.0
4.715,84.9033,20.1752,8.3167,151.0583,0.0653,3.0892,-3.7737,36.1268,25.7896,-2.7287632426997517,9.86410699,10.337200000000003,-2.739274452129211,1.0
16.0,191.0,93.1797,0.0832,666.0958,0.0252,3.8207,155.0,230.0,184.8125,-3.6809112844647593,16.78561416,45.1875,0.2915322580645161,0.0
7.0,97.0,20.2109,0.03,130.2333,0.0636,3.0171,197.0,246.0,237.8203,-2.7551418086360604,8.28283788,8.179699999999997,0.0415213197969543,0.0
72.8643,90.4928,79.4615,0.7375,1.4875,0.38,1.1607,-112.4037,-101.0037,-106.4241,-0.9675840262617056,0.56525,5.420400000000001,-0.048222611889110416,1.0
76.304,84.6883,79.8756,0.2542,0.2958,0.6334,0.6135,-110.6983,-102.5603,-106.0314,-0.45665314487759767,0.18735972,3.471100000000007,-0.03135639842707618,1.0
6.0048,73.7242,27.7029,6.7333,83.3917,0.0698,2.8718,-80.1903,33.1456,-18.1453,-2.6621212692138103,5.82074066,51.2909,-0.6396147663744868,1.0
2.0,28.0,3.7188,0.0023,3.8917,0.5716,0.8424,237.0,247.0,245.6055,-0.5593158329264247,2.22449572,1.3944999999999936,0.005883966244725712,0.0
51.5811,80.8186,67.0598,1.1958,2.6625,0.2674,1.4095,-94.8607,-56.2329,-79.4716,-1.3190096143142942,0.7119525000000001,23.238699999999994,-0.24497710853915264,1.0
4.0,229.0,84.9727,0.1747,3211.4753,0.0145,4.3708,159.0,239.0,200.0469,-4.2336066295556085,46.56639185,38.953100000000006,0.24498805031446544,0.0
5.5749,84.2583,30.0064,6.0708,96.5958,0.12,2.6771,-6.3784,33.3599,19.148,-2.120263536200091,11.591496,14.211900000000004,-2.2281293114260636,1.0
7.5097,60.8253,27.4829,5.9458,64.3208,0.0754,2.7812,-81.4919,28.5944,-24.2417,-2.584948003968227,4.84978832,52.8361,-0.64836014376889,1.0
81.4636,112.851,95.7733,1.9292,7.5208,0.1935,1.836,-106.8235,-64.7649,-94.4987,-1.6424777665123005,1.4552748000000002,29.733800000000002,-0.2783451206897359,1.0
13.5292,84.9033,52.3108,9.6125,141.4375,0.0487,3.153,-14.7056,27.0552,4.2417,-3.022076248893593,6.88800625,22.813499999999998,-1.5513477858774887,1.0
47.9264,104.8966,82.2269,3.9458,29.3625,0.1101,2.3966,-23.1677,-1.7166,-16.6141,-2.206366235253503,3.23281125,14.8975,-0.643028872093475,1.0
5.0,97.0,18.0469,0.0297,145.2167,0.0749,2.9374,195.0,246.0,238.5859,-2.5916013884589635,10.87673083,7.414099999999991,0.038021025641025594,0.0
7.0,197.0,61.2773,0.1014,1230.9792,0.0223,3.9977,170.0,241.0,211.6953,-3.803168600516064,27.45083616,29.304699999999997,0.1723805882352941,0.0
33.0926,81.8935,61.0688,1.4667,5.6083,0.2501,1.6355,-106.2813,-64.0014,-97.9609,-1.3858944410985636,1.40263583,33.95949999999999,-0.3195246953132864,1.0
4.9299,73.7242,27.1688,5.2167,43.6333,0.0871,2.5979,-69.0443,40.1082,-3.3895,-2.44069839512368,3.80046043,43.497699999999995,-0.6299969729579413,1.0
3.0,141.0,30.8047,0.0822,835.6542,0.0267,3.8621,195.0,252.0,236.8906,-3.623091713575933,22.31196714,15.109399999999994,0.07748410256410253,0.0
5.0,122.0,21.7578,0.0352,217.4709,0.0659,3.0695,205.0,246.0,238.5742,-2.7196168374736756,14.33133231,7.4258000000000095,0.03622341463414639,0.0
5.0,144.0,40.5039,0.0909,1054.0376,0.0253,3.9303,193.0,249.0,230.0742,-3.6769508832486624,26.667151280000002,18.92580000000001,0.0980611398963731,0.0
8.0,177.0,65.3008,0.0547,321.9291,0.035,3.5185,186.0,243.0,219.4648,-3.3524072174927233,11.267518500000001,23.535200000000003,0.12653333333333336,0.0
96.0,218.0,167.1484,0.0645,431.3209,0.0308,3.6145,153.0,177.0,157.3711,-3.4802405890026082,13.28468372,19.628899999999987,0.1282934640522875,0.0
55.4507,90.7078,73.9854,2.7583,13.275,0.1396,2.107,-104.671,-83.6927,-97.5462,-1.968974088653865,1.8531900000000001,13.853499999999997,-0.1323528006802266,1.0
31.5877,123.1701,72.7031,9.0333,146.75,0.0526,3.1429,-12.5183,15.7117,-4.4893,-2.945039159238473,7.71905,20.201,-1.6137175175543006,1.0
4.07,70.4995,10.2743,2.8333,22.45,0.1981,2.1159,8.5817,41.7633,37.578,-1.6189833252776318,4.447344999999999,4.185299999999998,0.48770057214770945,1.0
3.64,6.4348,3.7282,0.0125,0.0125,0.9753,0.0672,39.276,40.9373,40.258,-0.025010163004167762,0.01219125,0.6792999999999978,0.017295549444953602,1.0
3.0,104.0,21.1367,0.0529,365.7626,0.0392,3.502,201.0,252.0,241.2969,-3.23907853218572,14.33789392,10.703100000000006,0.053249253731343316,0.0
4.285,70.9295,18.5897,6.7583,107.15,0.105,2.7906,23.4935,41.5571,37.0873,-2.2537949288246137,11.25075,4.469799999999999,0.19025687956243212,1.0
2.0,121.0,12.918,0.0304,290.7792,0.2396,2.2656,204.0,252.0,244.8555,-1.4287844127408427,69.67069632,7.144499999999994,0.03502205882352938,0.0
73.2943,108.5513,90.8892,1.3042,2.9625,0.2681,1.4384,-104.671,-80.6227,-99.1272,-1.3163952337402234,0.79424625,18.504500000000007,-0.17678726676921025,1.0
2.0,95.0,18.3789,0.0427,249.25,0.0482,3.2689,209.0,253.0,243.9805,-3.0323962579255825,12.01385,9.019499999999994,0.04315550239234447,0.0
7.0,176.0,69.7461,0.0907,964.5916,0.0238,3.939,155.0,233.0,197.6406,-3.738069698304708,22.95728008,35.359399999999994,0.22812516129032254,0.0
4.5,83.1834,24.4925,8.6625,148.3542,0.0603,3.0939,-7.431,35.9152,23.0581,-2.8084231752489974,8.94575826,12.857099999999999,-1.73019781994348,1.0
3.0,83.0,16.0156,0.036,186.2708,0.0589,3.1462,202.0,246.0,232.2617,-2.831914188324596,10.97135012,13.73830000000001,0.0680113861386139,0.0
12.0,153.0,61.3789,0.087,804.0458,0.0246,3.8746,182.0,244.0,218.8906,-3.70500883604382,19.77952668,25.109399999999994,0.13796373626373623,0.0
7.0,117.0,23.6133,0.0404,268.2166,0.0581,3.2199,192.0,246.0,236.4453,-2.8455896151242714,15.583384460000001,9.554699999999997,0.049764062499999984,0.0
4.5,75.6591,16.6994,2.4417,27.9417,0.3256,1.7888,8.8237,40.3158,32.4899,-1.1220856448537517,9.09781752,7.825900000000004,0.8869181862483996,1.0
8.0,155.0,64.8047,0.0831,734.7458,0.0237,3.8797,168.0,246.0,212.2422,-3.7422802308410517,17.41347546,33.7578,0.20093928571428574,0.0
35.0274,108.5513,62.0883,8.3292,108.7875,0.0565,3.0122,-28.7597,0.3176,-16.7011,-2.873514640829742,6.146493749999999,17.0187,-0.5917551295736743,1.0
3.0,109.0,30.3906,0.0754,675.1917,0.0274,3.7922,201.0,253.0,238.418,-3.5972122655881127,18.500252579999998,14.581999999999994,0.072547263681592,0.0
4.0,102.0,33.6484,0.0746,647.6917,0.0286,3.736,200.0,250.0,232.5352,-3.55434856115633,18.523982619999998,17.464799999999997,0.08732399999999998,0.0
5.3599,38.8971,8.5561,1.7542,14.0542,0.3408,1.6248,21.0085,34.0016,32.2102,-1.0764594840269763,4.78967136,1.791400000000003,0.08527024775686046,1.0
3.64,112.636,22.4065,7.4042,152.2875,0.1223,2.8113,7.1237,37.3919,29.4714,-2.1012782362890103,18.62476125,7.9205000000000005,1.1118519870292123,1.0
4.9299,41.4769,14.4546,2.9625,20.1042,0.1585,2.1645,3.0785,34.6414,27.6538,-1.8420006856648017,3.1865156999999997,6.987599999999997,2.2698067240539213,1.0
46.4215,104.6816,72.1597,1.9875,8.9042,0.193,1.8826,-101.0037,-52.3305,-83.5376,-1.6450650900772514,1.7185105999999999,31.207099999999997,-0.30896986942062515,1.0
6.0,181.0,73.2891,0.0972,1046.5958,0.0217,4.0206,152.0,234.0,194.8008,-3.830443018435723,22.711128860000002,39.19919999999999,0.25788947368421045,0.0
4.0,148.0,27.8398,0.0778,748.8,0.0278,3.7819,189.0,251.0,237.668,-3.582719258285546,20.816639999999996,13.331999999999994,0.0705396825396825,0.0
5.0,96.0,31.6719,0.0626,449.7834,0.0313,3.6482,206.0,249.0,233.5313,-3.4641371814360293,14.07822042,15.468700000000013,0.0750907766990292,0.0
3.855,30.9428,6.7086,1.2417,8.3833,0.4752,1.2931,30.3397,41.1441,39.4655,-0.7440195109337019,3.98374416,1.678600000000003,0.05532684898004934,1.0
10.0895,66.8448,37.2469,4.1,35.3583,0.1168,2.434,-84.1377,22.5934,-43.242,-2.14729220858801,4.12984944,65.83539999999999,-0.7824720666241173,1.0
48.7863,139.5087,91.1655,9.9125,168.2875,0.0487,3.1669,-44.4983,12.4169,-11.8665,-3.022076248893593,8.19560125,24.2834,-0.5457152295705678,1.0
5.3599,84.0434,26.0612,8.0917,132.4583,0.0646,3.0377,-6.9039,34.215,21.6018,-2.739540868193581,8.55680618,12.613200000000003,-1.8269673662712382,1.0
19.0,176.0,93.3633,0.0703,511.6166,0.0276,3.7177,155.0,227.0,185.0664,-3.5899395062590327,14.12061816,41.93360000000001,0.2705393548387098,0.0
7.0,91.0,30.9844,0.0392,209.9875,0.0518,3.2121,203.0,247.0,232.4492,-2.9603651297166995,10.8773525,14.55080000000001,0.0716788177339902,0.0
5.0,197.0,75.7148,0.093,921.6041,0.0224,3.9613,187.0,249.0,215.5391,-3.7986943201211427,20.64393184,33.46090000000001,0.1789352941176471,0.0
10.0,154.0,50.7695,0.0708,581.3626,0.0297,3.7481,176.0,243.0,219.3281,-3.516608233173483,17.26646922,23.671899999999994,0.13449943181818177,0.0
6.8648,115.2158,30.4297,5.5667,63.2667,0.0823,2.7712,-9.8224,32.9311,19.7146,-2.497384171299113,5.20684941,13.2165,-1.345546913178042,1.0
3.855,125.1049,19.0709,6.3417,125.9,0.2297,2.404,7.3674,41.7633,35.6711,-1.4709811692870844,28.91923,6.092199999999998,0.826913157966175,1.0
14.0,172.0,77.3281,0.1099,1255.7084,0.0194,4.0926,178.0,243.0,208.0625,-3.9424822129128545,24.36074296,34.9375,0.19627808988764045,0.0
6.2198,98.0172,15.9646,3.4417,39.7333,0.2051,2.1569,-12.5183,32.9311,25.1684,-1.584257613903802,8.14929983,7.762700000000002,-0.6201081616513426,1.0
6.0,189.0,55.3633,0.0949,1084.2374,0.0245,3.9608,157.0,238.0,211.6875,-3.7090821614314557,26.5638163,26.3125,0.1675955414012739,0.0
2.0,119.0,12.4102,0.0241,223.5625,0.3338,1.9853,200.0,252.0,244.8984,-1.0972132677544024,74.6251625,7.101599999999991,0.035507999999999956,0.0
6.8648,134.1342,61.3653,11.9375,256.3792,0.0411,3.401,-11.9758,37.3919,9.2429,-3.191747157479948,10.53718512,28.149,-2.3504901551462116,1.0
40.617,98.6621,82.0657,3.525,23.5583,0.1178,2.3276,-15.8096,2.5796,-12.7757,-2.138767007764651,2.77516774,15.3553,-0.9712642951118308,1.0
7.9397,151.7627,67.7459,14.0708,345.8042,0.0355,3.54,-22.302,37.1816,13.8935,-3.338222582500767,12.276049099999998,23.288100000000004,-1.0442157654022062,1.0
47.0664,95.6524,73.306,3.9042,27.3958,0.1066,2.4115,-22.302,-0.1888,-17.1057,-2.238671767250393,2.92039228,16.9169,-0.7585373509102322,1.0
7.2947,84.0434,49.1759,4.3333,36.0333,0.099,2.5235,-8.2246,32.0708,5.9531,-2.312635428847547,3.5672967,26.1177,-3.1755586897843053,1.0
6.0,169.0,61.4141,0.0703,636.0584,0.0303,3.7068,155.0,239.0,204.5977,-3.4966075664668135,19.27256952,34.4023,0.22195032258064515,0.0
1.0,4.0,2.0508,0.0004,0.1208,0.8059,0.3607,247.0,250.0,248.7266,-0.2157956136516715,0.09735272,1.2734000000000094,0.005155465587044572,0.0
4.0,50.0,10.7383,0.0165,41.6083,0.108,2.4785,233.0,248.0,244.2227,-2.2256240518579173,4.4936964,3.7772999999999968,0.016211587982832603,0.0
6.0,140.0,49.7695,0.0864,789.9916,0.0236,3.896,165.0,237.0,210.7266,-3.7465085669505727,18.64380176,26.27340000000001,0.15923272727272733,0.0
97.3723,133.9192,112.4361,2.75,15.2417,0.1502,2.1262,-104.1394,-37.6914,-74.5214,-1.8957875396521027,2.28930334,36.83,-0.35366057419190045,1.0
4.0,9.0,5.6328,0.0014,0.5375,0.5609,0.7817,242.0,246.0,244.1328,-0.5782126424678459,0.30148374999999994,1.8671999999999969,0.00771570247933883,0.0
3.855,9.4446,4.3161,0.0792,0.1958,0.919,0.2241,26.1705,39.6925,38.741,-0.08446915662644996,0.17994020000000002,0.9515000000000029,0.03635773103303349,1.0
59.5354,93.7176,77.1102,1.3292,3.6542,0.2508,1.5333,-109.5766,-76.7844,-96.233,-1.3830994702233714,0.91647336,19.4486,-0.17748862439608457,1.0
10.0,169.0,68.0156,0.0867,817.6666,0.0233,3.9259,154.0,231.0,196.6953,-3.759301918410482,19.05163178,34.3047,0.22275779220779218,0.0
6.0,106.0,29.2969,0.0391,181.4458,0.0487,3.2363,209.0,245.0,233.0039,-3.022076248893593,8.83641046,11.996100000000013,0.057397607655502454,0.0
76.519,115.8607,95.3139,1.7542,5.7708,0.2022,1.7395,-108.4668,-66.693,-87.9501,-1.598497972395766,1.16685576,21.25710000000001,-0.19597793979355901,1.0
5.0,115.0,30.4648,0.0706,579.8751,0.0326,3.6971,198.0,249.0,234.2422,-3.423442990609475,18.903928259999997,14.757800000000003,0.07453434343434345,0.0
4.07,122.9551,27.4947,7.1792,152.6208,0.158,2.6759,4.9152,41.9693,33.3671,-1.8451602459551701,24.1140864,8.602199999999996,1.7501220703124993,1.0
22.9884,101.0269,57.8861,7.4417,98.275,0.0622,2.951,-21.1547,22.1418,-0.6078,-2.7774002792370034,6.112705,22.7496,-1.0753922296227316,1.0
59.1054,118.2255,85.864,6.2917,63.625,0.0702,2.8126,-10.6268,3.0785,-7.5849,-2.6564069679503715,4.466475,10.6634,-1.003444122407498,1.0
5.0,118.0,35.6602,0.0539,355.0542,0.0385,3.5045,174.0,237.0,219.3516,-3.2570970376883985,13.669586699999998,17.64840000000001,0.10142758620689661,0.0
3.0,177.0,26.8125,0.0349,271.0792,0.1171,2.8282,154.0,239.0,223.1211,-2.1447270083784655,31.74337432,15.878899999999987,0.10310974025974018,0.0
6.6498,136.069,72.0363,11.1333,223.1,0.0441,3.3396,-16.3644,34.0016,2.2133,-3.1212954965293367,9.838709999999999,31.788300000000003,-1.942527682041505,1.0
5.0,141.0,34.7695,0.0768,763.825,0.0327,3.7293,186.0,246.0,230.1445,-3.4203802010789293,24.9770775,15.855500000000006,0.08524462365591401,0.0
10.0,176.0,63.418,0.0906,880.8293,0.0227,3.9695,176.0,246.0,217.5781,-3.78539035449478,19.99482511,28.421899999999994,0.16148806818181816,0.0
3.4251,26.8581,4.5058,0.4458,3.7875,0.8262,0.5078,32.2862,41.5571,40.733,-0.19091840401947283,3.1292325,0.8241000000000014,0.025524837236961966,1.0
8.5846,97.8022,55.0552,6.75,80.2917,0.0711,2.8315,-7.431,34.0016,5.6902,-2.643667942172942,5.7087398700000005,28.311400000000003,-3.8099044543130134,1.0
